id,name,athlete_count,effort_count,distance_km,avg_grade,city,start_lat,start_lng,end_lat,end_lng
21090764,북한산 둘레길 3코스 / Bukhansan Trail #3,1724,2848,4.3,1.1,Gangbuk-gu,37.642334,127.002307,37.620985,127.007628
12324483,Song to the Siren,1716,15093,0.19,1.7,Seoul,37.510132,127.04641,37.509355,127.044468
6931547,덕능고개-수락산/Deongneung Pass to Suraksan,1702,3517,3.7,12.1,South Korea,37.677741,127.092214,37.697857,127.081463
26482187,진옥자전거캠프-청계산(매바위-매봉-길마재쉼터)(JOBC),1702,2632,1.02,-14.9,Seocho-gu,37.429013,127.045244,37.433538,127.048683
6034949,Segment,1701,4553,0.47,8.9,South Korea,37.475475,127.083617,37.474959,127.078778
20171253,성남종합운동장 5바퀴 반시계 #김진성,1688,42656,2.14,-0.1,Seongnam-si,37.433182,127.136698,37.433088,127.136686
21780875,진옥자전거캠프-관악산(낙성대구간)(JOBC),1687,3316,1.2,15.1,Gwanak-gu,37.451958,126.967995,37.445418,126.96444
29622705,6.달갈부리공원까지 신나게 달려봐! 살빠져_Team KFC,1684,24538,0.52,0.2,Goyang-si,37.637194,126.875233,37.641689,126.876629
12659994,정릉천 1km TT,1682,18242,1.02,-0.3,Seoul,37.5909,127.038935,37.582211,127.035648
6377285,Segment,1674,3253,0.79,5.9,South Korea,37.66161,127.023926,37.6614,127.01793
2321194,낙성대동 산4 9 Climb,1660,3389,0.47,8.6,서울특별시,37.462726593,126.972511292,37.459690094,126.969398499
26492636,진옥자전거캠프-청계산(쉼터-옥녀봉갈림길쉼터)(JOBC),1646,2759,0.96,25.3,Seocho-gu,37.438545,127.050781,37.432082,127.047278
6237476,Segment,1642,2716,0.36,17.3,South Korea,37.471896,127.053617,37.469363,127.053079
18935033,[Tom's] Rose Garden Climb to Gate,1638,2590,1.8,7.4,Eunpyeong-gu,37.610596,126.94129,37.608282,126.951203
14482047,Gwangmyeong Athletics track,1637,675688,0.42,0.0,Gwangmyeong-si,37.461863,126.872239,37.461878,126.872204
12368034,I love apple pie,1614,2987,0.16,2.6,Seoul,37.513505,127.060019,37.513766,127.058535
7150890,△북한산: Baekundae Gate Climb,1608,2367,1.93,21.4,South Korea,37.658326,126.991023,37.657727,126.979624
22577968,TRB - 대모산 GOGO,1607,4092,1.02,10.4,Gangnam-gu,37.476304,127.089101,37.474794,127.07927
19517272,진옥자전거캠프-구룡산정상(JOBC),1604,3834,0.57,19.9,Seocho-gu,37.470348,127.067064,37.469103,127.061554
23256874,휴먼링 북-남(반시계) ,1597,26086,1.52,0.1,Jangji-dong,37.481822,127.140172,37.468803,127.137242
21967575,서서울호수공원 몬드리안B,1584,106206,0.1,-1.7,Yangcheon-gu,37.525854,126.831072,37.52661,126.831554
23256995,휴먼링 북-남(시계방향),1563,32405,1.45,0.6,Songpa-gu,37.481834,127.147366,37.469338,127.145626
6034947,Segment,1544,3678,1.06,11.4,South Korea,37.47763,127.095573,37.475564,127.085554
3141365,개포4동 산211 4 Climb,1533,3820,0.58,18.8,Seoul,37.470672366871966,127.06812992238676,37.46932016463988,127.06241067727572
17183063,일산 호수공원 [전시관코스 역방향 by HOya],1533,11609,4.84,-0.1,Goyang-si,37.65688,126.766242,37.656815,126.766338
21132649,양재천 중앙공원 - 별양교,1520,13349,0.51,-0.3,Gwacheon-si,37.43051,126.994075,37.434098,126.99728
26482155,진옥자전거캠프-청계산(옥녀봉갈림길쉼터-매봉-길마재쉼터)(JOBC),1514,2385,1.48,-6.1,Seocho-gu,37.432152,127.047333,37.433637,127.048703
3678313,Segment,1509,2307,0.8,16.0,South Korea,37.65086235,126.9808233,37.65487729,126.97923162
4967533,Segment,1497,4706,0.32,15.2,South Korea,37.606393,126.985098,37.60439,126.984304
17544814,청수동암문-비봉,1488,3042,1.73,-8.1,Seoul,37.633128,126.971521,37.626097,126.957146
19512331,진옥자전거캠프-수서-대모산(대모산정상)(JOBC),1488,3573,1.27,11.7,Gangnam-gu,37.47739,127.090788,37.47504,127.078327
21312987,TRB - 북한산 향로봉 버티컬,1474,2667,0.19,38.7,Jongno-gu,37.62407,126.951526,37.62535,126.951654
13632454,KR-Seoul: Yangjae Stream: Downstream-Upstream 5km,1473,10857,4.99,0.1,Seoul,37.487555,127.055936,37.487032,127.056135
6034946,Segment,1468,3302,0.38,15.9,South Korea,37.481032,127.097738,37.478328,127.097767
7176502,서울대공원 Loop,1467,22465,2.1,-1.5,South Korea,37.431253,127.009811,37.431391,127.009886
21612765,서울식물원(CW#02),1434,13246,1.52,0.2,Gangseo-gu,37.567504,126.832051,37.567485,126.832064
20091476,진옥자전거캠프-관악산(연주대깔닥계단)(JOBC),1427,2440,1.13,22.2,Gwanak-gu,37.444605,126.95877,37.445045,126.964149
16194161,북악팔각정 - 정상,1426,3555,1.14,-1.2,Seoul,37.601447,126.980943,37.60774,126.986435
8079063,Around Seoul Olympic Park ,1419,6045,4.92,-0.0,Seoul,37.51232,127.127474,37.512464,127.128267
21967516,서서울호수공원 몬드리안A,1401,101545,0.93,-0.0,Yangcheon-gu,37.527559,126.829863,37.527572,126.829829
26381365,진옥자전거캠프-북한산우이령길(우이탐방로-우이령)(JOBC),1397,3247,1.12,11.3,Gangbuk-gu,37.677923,127.003481,37.683687,126.997577
16081901,to the false peak,1394,2161,2.04,21.5,Seoul,37.442637,127.053345,37.429023,127.044943
19053442,사천교~홍제천 합수부 왕복(5.0km),1381,7612,5.01,-0.1,Seodaemun-gu,37.568653,126.917275,37.568298,126.916865
18995700,진옥자전거캠프-쉼터_남문byHS,1374,2943,2.24,5.3,Seongnam-si,37.465402,127.160371,37.473205,127.180964
13523379,Dirt Track Lap,1372,54172,0.43,0.0,Seoul,37.527843,127.020142,37.527841,127.020145
37927610,왕숙길벗교-다산하늘초 1K 달리기@StepUpBpm,1361,10623,1.0,0.1,다산1동,37.62027,127.14461,37.62873,127.145355
5921966,대모-구룡/Daemo-Guryong Ridge,1354,3236,1.82,0.8,South Korea,37.474893,127.078504,37.469041,127.061876
19442292,진옥자전거캠프- 백세문-태능방향삼거리(JOBC),1338,3361,2.25,5.9,Nowon-gu,37.628212,127.085464,37.642918,127.0942
34663925,다산하늘초-왕숙길벗교 1K 달리기@StepUpBpm,1332,10598,1.0,-0.1,다산1동,37.628775,127.145367,37.620191,127.144606
20171266,성남종합운동장 10바퀴 반시계 #김진성,1328,18512,4.2,0.1,Seongnam-si,37.433182,127.136698,37.433266,127.136671
29527884,3. 창릉천 토끼굴 출구부터 1km 구간_Team KFC,1314,14335,1.07,-1.2,Goyang-si,37.633343,126.874524,37.62406,126.873664
23396432,인라인 1lap,1305,11384,0.31,0.0,Nowon-gu,37.644125,127.055908,37.644088,127.055861
24352102,메타세쿼이아길 왕복,1284,3084,1.74,-0.0,Mapo-gu,37.562945,126.887516,37.562937,126.887556
1372186,북한동 468 5 Climb,1278,1894,0.62,13.2,고양시,37.655618698990615,126.95763833300671,37.65237198,126.96226796
1454507,평창동 404 Climb,1271,2202,0.81,6.4,서울특별시,37.61446431666667,126.97956836666664,37.61732928333333,126.97507871666666
6377278,Segment,1233,2583,1.15,9.3,South Korea,37.69644,127.04196,37.691956,127.033455
1454508,구기동 77 1 Climb,1225,2046,0.47,13.9,서울특별시,37.61348976666667,126.96801875,37.61411558333333,126.96445508333332
22403274,Hangang to Seorae-mal,1215,7142,1.97,0.2,Dongjak-gu,37.505535,126.979164,37.499894,126.99668
32792538,서서울호수공원(CCW#01),1211,41831,0.68,-0.4,Yangcheon-gu,37.526624,126.832141,37.526726,126.832128
31161354,구리왕숙체육공원~성신레미컨 2K 달리기 @Up_BPM,1187,9805,2.01,-0.1,Guri-si,37.63739,127.14861,37.620598,127.142588
18995662,진옥자전거캠프-산성역_쉼터byHS,1168,2327,1.62,7.7,Seongnam-si,37.457014,127.150271,37.465714,127.160765
3006461,성산2동 532 16 Climb,1166,4941,0.79,6.6,Seoul,37.569749,126.880441,37.569169,126.88702
7150883,△북한산: Ui-Dong Road Climb,1164,2194,1.76,11.5,South Korea,37.66085,127.006598,37.657528,126.991698
20051823,stairs up Ansan,1158,3131,0.38,21.2,Seodaemun-gu,37.57489,126.943744,37.576816,126.946886
13391218,Namhan St - Gate,1140,2251,4.09,6.2,Seongnam-si,37.457271,127.150222,37.473374,127.180782
10491921,응봉공원 loop,1120,81513,1.12,-0.0,Seoul,37.554913,127.020845,37.554888,127.020887
16368813,Start of 2nd FB to WF,1117,3395,2.62,-0.3,Seoul,37.537261,126.887868,37.520977,126.881204
26758097,circuit 250 m,1111,176736,0.26,0.0,Jung-gu,37.556707,126.96598,37.556693,126.965942
26504777,진옥자전거캠프-청계산(청계산역-진달래능선입구)(JOBC),1108,1898,0.59,8.4,Seocho-gu,37.445086,127.057296,37.442293,127.052448
24785319,서울숲마라톤클럽 4-4코스(0.41km),1105,3428,0.42,-3.8,Seongdong-gu,37.542742,127.035064,37.542736,127.035047
19410689,진옥자전거캠프- 서울둘레길3구간고덕산(JOBC),1100,1802,1.39,2.0,Sangil-dong,37.555267,127.15705,37.548363,127.16378
34792742,봉산 계단오르기 1,1084,2309,0.57,18.1,Gusan-dong,37.617053,126.902808,37.612587,126.90108
11272585,Seonjeongneung Park counterclockwise,1082,8994,2.04,0.0,Seoul,37.509172,127.044347,37.509244,127.044269
38990537,Cross-Wind,1072,12001,0.93,-0.9,Segok-dong,37.462409,127.108252,37.463358,127.117368
18670656, 먹골교 Last 1km,1071,12968,1.06,0.3,Seoul,37.619136,127.081993,37.61767,127.0929
6521843,Segment,1068,2442,0.38,12.0,South Korea,37.475846,127.005987,37.475926,127.009761
24094494,Dalle scale al 1bivio,1065,4269,0.7,-5.0,Mapo-gu,37.568444,126.888367,37.570269,126.881479
34907520,앵봉산 계단오르기 4,1049,2039,0.33,8.9,Changneung-dong,37.624696,126.907053,37.622152,126.907327
5672149,Segment,1041,1522,1.15,13.4,South Korea,37.693003,127.023005,37.694032,127.017845
9202362,Dangjak Climb #3,1034,4175,0.39,10.8,Seoul,37.493438,126.970113,37.493514,126.965953
19467230,진옥자전거캠프- 서울둘레길3구간-일자산간해맞광장계단(JOBC),1032,2910,0.23,12.9,Gangdong-gu,37.52674,127.150795,37.528362,127.15236
24450401,TRB - 토평교 다산순환로,1025,6368,3.06,0.1,Guri-si,37.593774,127.164836,37.613549,127.148362
25186042,영동2교와 영동1교 사이,1022,6530,2.07,0.0,Gangnam-gu,37.481263,127.046433,37.47776,127.041951
8461366,올림픽공원(에너지런),1021,4154,2.8,-0.0,Seoul,37.519108,127.116511,37.519124,127.116739
22365778,Jarakgil - road to gym,1009,3287,1.02,7.1,Seodaemun-gu,37.579805,126.940906,37.573306,126.943953
20377755,Seonjeongneung CW,1003,7706,1.98,-0.0,Gangnam-gu,37.507185,127.047183,37.507197,127.047167
21694739,Inwangsan-ro Descent,1000,1885,0.75,-8.9,Jongno-gu,37.579834,126.962338,37.574966,126.967393
26521314,진옥자전거캠프-청계산(막계동갈림길-매봉-상적동갈림길)(JOBC),988,1556,1.71,9.7,Seocho-gu,37.435995,127.043369,37.430771,127.047379
18677178,영동2교-영동3교 (시계방향),978,4382,2.07,0.0,Seoul,37.47956,127.043594,37.479454,127.04357
4795731,Segment,970,2241,1.74,19.9,South Korea,37.624555,126.990302,37.636012,126.982813
9700775,입구 - 약수터입구,966,4981,0.6,9.6,Seoul,37.597857,127.115289,37.59539,127.119913
26023025,진옥자전거캠프-도봉산(자운봉-신성봉)(JOBC),956,1368,1.12,31.4,Dobong-gu,37.692062,127.02365,37.6968,127.016426
19477949,진옥자전거캠프-서울둘레길3구간(강일-상일)(JOBC),932,1287,3.05,0.4,Gangdong-gu,37.56279,127.15746,37.545853,127.16682
6231504,Segment,930,1727,0.5,10.1,South Korea,37.66514,126.953032,37.667359,126.95628
26434119,남양주 체육문화센터 반시계방향,929,153811,0.41,0.1,Namyangju-si,37.605459,127.177507,37.60546,127.177556
14525362,중산트랙,929,188274,0.45,0.0,Goyang-si,37.691416,126.77871,37.691552,126.778737
13873770,휴레 우장산TR A코스,922,18025,1.54,0.0,Seoul,37.549154,126.842697,37.549197,126.842644
21967535,서서울호수공원 호수변,920,29363,0.66,0.0,Yangcheon-gu,37.527963,126.829639,37.528002,126.829596
1237484,Seoul Korea Park Run,916,7142,1.99,0.0,서울특별시,37.5111568,127.0501283,37.5111724,127.050058
27188022,호암늘솔길,914,2305,1.01,4.4,Geumcheon-gu,37.445887,126.918738,37.451634,126.924686
36709937,[HOTRC] 미음나루 업힐_덕소방향 (by.구르는팬더),911,1769,0.6,6.7,다산2동,37.585992,127.173931,37.590464,127.1761
4554989,Segment,900,1665,0.71,6.7,South Korea,37.58551,127.172163,37.58991,127.175983
6169530,sinnonhyeon hill,900,1625,0.37,10.1,South Korea,37.50476,127.024851,37.505872,127.028697
28309763,남양주 체육문화센터 1KM,893,70229,1.0,-0.0,Namyangju-si,37.605494,127.177502,37.606391,127.178071
15776404,여의도 8.2km,888,2103,8.15,0.0,Seoul,37.529377,126.91072,37.529348,126.910656
6231507,Segment,884,1692,1.07,7.6,South Korea,37.685159,126.962217,37.690271,126.968183
6231506,Segment,881,1681,0.61,8.7,South Korea,37.679673,126.961585,37.68325,126.963974
19639448,진옥자전거캠프-망우산순환코스(언덕구간1)(JOBC),875,4381,1.29,7.7,Jungnang-gu,37.597871,127.115273,37.592437,127.115864
12067541,Omokgyo Bridge E-W,870,3344,0.27,2.1,Seoul,37.52359,126.881271,37.524004,126.87823
6023024,Haebangchon,865,1774,0.95,6.7,South Korea,37.538592,126.986624,37.54626,126.985474
27413375,진옥자전거캠프-북한산(가사당암문-증취봉)(JOBC),865,1334,0.72,18.0,고양시,37.646024,126.961133,37.642426,126.965438
19410641,진옥자전거캠프- 고덕산전망대(JOBC),864,1834,0.27,15.6,Gangdong-gu,37.565426,127.142166,37.565777,127.14471
6573347,북한산 둘레길 12코스 / Bukhansan Trail #12,860,1588,3.43,1.4,South Korea,37.679328,126.961546,37.700211,126.970241
39317477,은평뉴타운 10단지 실개천 (북-남)_by Jake,858,19165,0.47,1.1,Jingwan-dong,37.64357,126.915839,37.639897,126.917856
6081446,Segment,858,1312,0.36,16.3,South Korea,37.643556,126.962352,37.642803,126.965395
1510864,방배4동 산17 3 Climb,853,3017,0.34,13.9,서울특별시,37.4940205877996,127.00313832622672,37.49249596152221,127.00042619381752
28028127,양천공원 둘레코스 by Derrick,853,61437,0.73,-0.2,Yangcheon-gu,37.518883,126.868226,37.518904,126.868136
13873850,휴레 우장산TR B코스 900m,851,9208,0.92,5.0,Seoul,37.553883,126.843524,37.551265,126.84231
6231503,Segment,851,2047,0.66,13.1,South Korea,37.636681,126.919556,37.638857,126.925544
9022750,경의선공원,846,6932,1.15,0.0,Seoul,37.544981,126.947042,37.544966,126.946968
37760515,은계호수공원 400m 전력질주,833,49873,0.4,1.2,Eunhaeng-dong,37.44409,126.80774,37.447141,126.806493
29743784,까치울 언덕,830,5155,1.08,1.7,Bucheon,37.506109,126.811012,37.496713,126.808342
32297898,앵봉산 (보덕사-의무경찰대),828,1470,2.75,-1.3,Eunpyeong-gu,37.6367,126.913979,37.619928,126.907728
6522624,Segment,819,1363,1.08,6.9,South Korea,37.470829,126.989138,37.468671,126.999834
26817776,수석동_깔딱,799,1873,0.32,11.9,Namyangju-si,37.590954,127.179507,37.590413,127.176077
9202368,Dangjak Climb #4,792,2915,0.65,3.9,Seoul,37.493544,126.966068,37.497129,126.961938
28002175,대성문,789,1281,0.11,28.6,Seoul,37.631831,126.974535,37.63156,126.975476
26460233,진옥자전거캠프-북한산우이령길(오봉전망대-우이령)(JOBC),789,1714,2.12,7.4,Yangju-si,37.694771,126.981773,37.683962,126.997417
6069352,Segment,777,1284,1.26,3.8,South Korea,37.62277,127.087036,37.631219,127.088948
9202344,Dangjak Climb #1 ,774,2527,0.37,12.5,Seoul,37.501705,126.980808,37.499565,126.981246
16288754,동네한바퀴,774,3922,2.02,-0.1,Seoul,37.478672,127.042853,37.478772,127.042893
19818844,진옥자전거캠프-용마산(용마폭포삼거리-용마봉)(JOBC),771,2164,0.33,31.1,Gwangjin-gu,37.568499,127.094276,37.570938,127.095806
4413796,Segment,768,1271,0.56,27.9,South Korea,37.63066,126.967747,37.63223,126.972055
17319000,육모정고개-영봉,767,1484,1.32,11.0,Seoul,37.67093,126.993994,37.66354,126.988439
6022658,Segment,766,1455,0.64,10.6,South Korea,37.522913,127.019703,37.517498,127.01904
4135954,Segment,744,1254,0.86,5.3,South Korea,37.441814,127.083314,37.445404,127.088176
21201994,진옥자전거캠프-서울둘레길3구간(상일쉼터-해맞이광장왕복)(JOBC),735,3875,3.9,-0.0,Hanam-si,37.540836,127.16454,37.54099,127.16463
24299082,북한산 대남문 ~ 대동문,725,1108,1.72,-6.6,Jongno-gu,37.63201,126.974451,37.640395,126.986024
22902984,부천중앙공원6바퀴,723,5971,9.92,0.0,Bucheon,37.501721,126.764345,37.501752,126.764375
15402974,일산 호수공원 [폭포광장 1바퀴 by HOya],710,1899,1.01,-0.0,Goyang-si,37.650452,126.76755,37.650363,126.767689
15225794,마포TR 6KM,706,1410,5.93,-0.0,Seoul,37.538001,126.941005,37.538549,126.940695
21064655,진옥자전거캠프-성남누비길(인능산입구-범바위산)(JOBC),701,1122,2.48,5.7,Seocho-gu,37.437596,127.073866,37.444958,127.087709
21426894,진옥자전거캠프-용마산(깔딱계단)(JOBC),696,1309,0.39,33.8,Jungnang-gu,37.571677,127.089034,37.570436,127.092507
37760520,은계호수공원 중앙데크 출발 한바퀴,686,33625,1.15,0.2,Eunhaeng-dong,37.445143,126.805077,37.445078,126.805246
24223970,경의선 숲길 공덕역 구간,683,4662,1.47,0.2,Mapo-gu,37.544214,126.948507,37.54407,126.948329
21150424,진옥자전거캠프-성남누비길(내곡터넝초입)(JOBC),682,1092,0.4,17.7,Seongnam-si,37.439181,127.072137,37.442144,127.072818
13585492,일감호,680,10802,1.08,-0.0,Seoul,37.539333,127.076826,37.539252,127.076664
13127102,Goduck 6km,680,7931,6.04,-0.1,Seoul,37.55136,127.173589,37.55136,127.17375
9202390,Danjak evergreen decent ,673,1897,1.13,-6.0,Seoul,37.497211,126.961295,37.503659,126.95448
10601182,Loop de Loop (CW),670,35356,0.68,0.0,Goyang-si,37.626785,126.829491,37.626712,126.82944
25565593,철산대교_금천교,667,2458,1.44,0.0,Gwangmyeong-si,37.474603,126.876612,37.465546,126.885709
23331671,Up from the front,666,2071,0.26,13.6,Seocho-gu,37.492879,127.001339,37.491447,126.999566
21064635,진옥자전거캠프-성남누비길(옛골-내곡동터널위)(JOBC),661,1043,1.74,11.4,Seongnam-si,37.431013,127.071937,37.442341,127.072238
21074200,진옥자전거캠프-성남누비길(인능산등산로입구-내곡터널)(JOBC),661,1038,2.0,7.8,Seongnam-si,37.434593,127.076025,37.441046,127.080843
10454272,아식스 러닝클럽,657,11507,0.74,0.0,Seoul,37.517474,127.007582,37.517489,127.007592
20204917,기원정사 오르막,656,2570,0.31,11.5,Gwangjin-gu,37.554982,127.093454,37.556651,127.09586
17525597,성남종합운동장 한바퀴,653,15041,1.11,0.0,Seongnam-si,37.432229,127.139428,37.432198,127.140566
6924327,매봉/Maebong Climb,650,1165,3.83,13.1,South Korea,37.451072,127.043167,37.428917,127.044697
10201836,감사원 업힐 - 감사원,649,1027,0.37,8.7,Seoul,37.586836,126.981657,37.586539,126.984877
20936284,KOREA FKT_2019_02_북한원효_버티컬,644,1222,0.94,30.7,Goyang-si,37.657819,126.957027,37.658101,126.963916
21064649,진옥자전거캠프-성남누비길(옛골-범바위산)(JOBC),644,992,3.47,6.0,Seongnam-si,37.431304,127.072338,37.444914,127.087568
30076674,지도공원 1바퀴,641,35614,0.68,0.0,Goyang-si,37.625318,126.830034,37.625313,126.830055
21149268,Seorae Island(CCW),639,2177,1.33,0.0,Seocho-gu,37.508835,126.992081,37.508797,126.992104
18377335,건설환경종합연구소-연주암,635,1007,1.61,23.1,Seoul,37.447224,126.949625,37.442077,126.964391
12306316,SNU subway to entrance uphill 650m,631,2304,0.68,9.2,Seoul,37.478014,126.952312,37.472035,126.953208
21711279,Sukcheon Green Path to Toegyewon (by Running Lawyer),623,3940,1.64,0.5,Guri-si,37.630698,127.145037,37.643989,127.145881
3716915,Segment,611,930,0.46,15.3,South Korea,37.4839657,127.18204838,37.48539992,127.17745341
14091996,석촌고분공원(반시계방향),608,18594,0.85,-0.1,Seoul,37.501406,127.102458,37.501372,127.102367
2326259,중곡4동 143 134 Climb,607,1486,0.56,15.3,서울특별시,37.5532684326172,127.101005554199,37.5565490722656,127.104377746582
6280518,Segment,601,989,0.48,14.3,South Korea,37.479201,127.0163,37.476515,127.01797
27851698,"Seoul, uphill from the river to police station",599,1214,0.14,8.2,Gangnam-gu,37.508217,127.068487,37.508147,127.067748
4957565,Segment,595,1057,0.59,13.4,South Korea,37.6871,127.035333,37.691867,127.033404
1510863,반포4동 49 6 Climb,586,1575,0.84,6.2,서울특별시,37.50352080449229,127.0059354511341,37.49721912204986,127.00763119396474
19639522,진옥자전거캠프-망우산(나무계단-정자)(JOBC),580,2428,1.11,2.5,Guri-si,37.579796,127.102864,37.586546,127.110032
26205072,진옥자전거캠프-북한산(염초봉갈림길-백운대-보리사)(JOBC),575,763,3.14,-6.6,Goyang-si,37.655855,126.97259,37.652625,126.962736
19436144,진옥자전거캠프- 터미널구간(JOBC),569,896,0.34,10.6,Seocho-gu,37.448591,127.03766,37.451289,127.03663
16580543,Cheongnim Harmony Path,564,47117,0.51,-2.6,Seoul,37.486153,126.962067,37.490246,126.960464
6638054,파리공원,563,27396,0.73,0.0,South Korea,37.533844,126.876819,37.533825,126.876781
34214202,일산역-반려동물공원 1.7k 회전 구간,561,8241,1.69,0.0,Ilsanseo-gu,37.682225,126.768206,37.682238,126.76817
6931268,△북한산: Jokduribong Climb,551,786,1.06,24.1,South Korea,37.614486,126.933989,37.617705,126.942022
21644250,Guri Track,547,25906,0.4,-0.2,Guri-si,37.589945,127.163593,37.589938,127.163626
11687717,인왕산자락길1,546,1917,2.27,2.4,Seoul,37.575763,126.965642,37.591345,126.966396
12412903,"The smoke, the feeling ",541,1951,0.32,4.6,Seoul,37.503853,127.067361,37.505532,127.068132
35263217,대방공원트랙_JH,537,90371,0.33,-0.7,Daebang-dong,37.507432,126.927654,37.507424,126.927655
19811809,과기대 200m 업힐 @ddamdo,531,8280,0.29,7.1,Nowon-gu,37.631757,127.082428,37.63383,127.081809
6081447,Segment,521,716,0.77,19.4,South Korea,37.639754,126.967762,37.634618,126.969669
26817629,상암 월드컵경기장 둘레 한 바퀴,520,2920,0.82,0.0,Mapo-gu,37.56716,126.896805,37.567156,126.896795
21102177,휴먼링 시계방향(꿈에그린),520,5936,4.35,0.0,Songpa-gu,37.476179,127.137719,37.47615,127.137964
21074178,진옥자전거캠프-성남누비길(인능산등산로입구-인능산정상)(JOBC),515,1012,2.97,5.9,Seongnam-si,37.434608,127.07601,37.445038,127.087848
18915927,Golf to the sky,512,2183,1.51,7.3,Seongbuk-gu,37.602128,126.997216,37.60706,126.985562
21064639,진옥자전거캠프-성남누비길(옛골-인능산)(JOBC),510,1023,2.54,7.7,Seongnam-si,37.431304,127.072338,37.441043,127.080863
10831175,Wooden Stairs near Nanji ,510,1718,0.16,24.4,Seoul,37.572465,126.871915,37.573208,126.872652
18355419,창골축구장 트랙,508,64220,0.38,-0.0,Seoul,37.648723,127.041394,37.648691,127.041438
25894264,진옥자전거캠프-북한산(대남문.원효봉갈림길-백운대-대남문.원효봉갈림길)(JOBC),505,674,3.36,-0.0,Goyang-si,37.652486,126.962761,37.65237,126.962731
23927990,휴먼링 4.3km(위례수변공원 분수대),502,6502,4.35,0.0,Seongnam-si,37.469846,127.142855,37.469878,127.142857
19460481,진옥자전거캠프- 서울둘레길3구간-일자산구간해맞이광장(JOBC),500,745,0.99,5.9,Gangdong-gu,37.522118,127.14634,37.528515,127.15255
4967532,Segment,493,3054,0.48,8.6,South Korea,37.597123,127.003147,37.601082,127.001304
19177419,진옥자전거캠프-광장중학교_고구려정삼거리,490,749,1.48,10.7,Gwangjin-gu,37.54697,127.102416,37.558135,127.103645
32646123,"BX 오정대공원 트랙 1,000m TT",489,24412,1.0,-0.0,Bucheon,37.529437,126.794496,37.53047,126.79392
24436808,이노스타_두물머리동,483,4565,1.89,-0.4,Namyangju-si,37.668183,127.133563,37.653038,127.128243
